Original Text,Predicted Target,Predicted Stance,Ground Truth Target,Ground Truth Stance,Target Match Pct,Stance Match Pct
"If you are under retirement age, you have a *much* higher chance of dying from a car accident on your way to work than dying from #coronavirus. Why then don't we ever close down the economy to prevent car accident deaths on your drive to work?",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
"@marwilliamson The CDC has been wrong too many times on COVID-19. Why trust them, again? 
The American Academy of Pediatrics has come out in support of reopening schools in the Fall. #ReOpenSchools",mask,FAVOR,stay at home orders,AGAINST,-4,-4
@JoeBiden @POTUS works 7 days a week . . . EVERYONE is entitled to some healthy exercise and fresh air.  #Fauci is a swinging pendulum of random opinions.,the coronavirus,AGAINST,stay at home orders,AGAINST,-4,-4
"No one is reporting on #COVID19 deaths, only cases.
Stop shutting down America...we will not tolerate another lock down.
We can think for ourselves
You states are not protecting us, you're killing us.
#StopTheMadness
#Wuhan",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@chrislhayes Shut up and let us get back to work. #KAG2020,trump,FAVOR,stay at home orders,AGAINST,-4,-4
"No #SchoolReopening
=
No Gov’t Funding

Nothing to debate. 

#ReOpenSchools",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
@nypost Scared companies are losing my support by the day.,covid-19,FAVOR,stay at home orders,AGAINST,-4,-4
"Remember: the “experts” during the Bubonic Plague said cats DEFINITELY spread the disease, and encouraged people to kill them off. When the rats who carried the ticks proliferated from no predators, the disease ran rampant. 
I bet pro-cat people were ridiculed.",cats,FAVOR,stay at home orders,AGAINST,-4,-4
"To every person complaining about people not wearing masks:If the masks work like you claim,why did we let people out of prison and not just give them a mask? Furthermore,if you don't want to open schools,WHY?Won't the masks stop the spread? #fakenews #OpenSchools",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
@hector_drummond Far more people will die from suicide domestic violence etc than from this bullshit #Covid,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@CMOTamilNadu  Extending lockdown is crime against humanity. Why playing drama for the disease with 2 % fatality rate.  #tamilnadu,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"Because once we get to HIT, even high-risk individuals bear little risk! And yes, COVID19 will come back each year, but each return will have materially less impact. In fact, it most likely will simply become the fifth coronavirus to cause the common cold.",covid-19,FAVOR,stay at home orders,AGAINST,-4,-4
"@lynnemarierich @kylamb8 @Carrenimfa A war? A war against what? Invisible bugs? 

Yeah good luck on that one. How’s the war on crime or the war on drugs going? :thinking_face: 

Eat healthy, exercise, sleep, wash your hands, and you’ll be fine.

#Fact",war on drugs,AGAINST,stay at home orders,AGAINST,-4,-4
@PHE_uk @10DowningStreet Bubonic Plague now in China - ever get the feeling you are messing with Mother Nature with this lockdown? She’ll get us another way in the end. Let nature take its course,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@GovMikeDeWine The truth is you are on a power trip. The truth is the long term effect to people and children will be devastating. The truth is lives are being ruined as businesses suffer. The truth is you have not suffered one bit.,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@SomeBitchIKnow Yet nothing is said about the suicide rate or starvation or just downright skyrocketing homicide rates how about experts say don’t vote Democrat because they’ll get you killed,democrats,FAVOR,stay at home orders,AGAINST,-4,-4
"We tried #lockdown before

Proved it didn't end deaths

We tried mandatory #MasksOn

Proved it didn't end deaths

Number of cases not translating to higher death rate

The experts said 2,000,000 to 3,000,000 deaths by March 2020

Proven to be wrong every time",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@CNNPolitics GET OFF YOUR ASSES AND WORK DEMS LOVE WELFARE,democrats,FAVOR,stay at home orders,AGAINST,-4,-4
the country has passed into the grip of lockdown fanatics. #auspol,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"We don't need the government to put us on ECQ.

#VoluntaryECQ",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
"@vashon_photo Hey @chicagosmayor the virus knows this protest is 'right &amp; just' so no corana virus here, am I right?",coronavirus,AGAINST,stay at home orders,AGAINST,-4,-4
@MattHancock @SteveBakerHW @andrealeadsom @Telegraph Getting children back into school now would help.  Forcing children to wear masks will be divisive and upsetting for most children.  #NoMasks,mask mandates,AGAINST,stay at home orders,AGAINST,-4,-4
"HEY ALL! post your fatality rate of your State!
Oregon- Population- 4.3M #COVID__19 Deaths -240
Fatality Rate -.0056%

Divide Death # by the population # and then multiply by 100 to give you the %. 
#CDCcovidFakeNumbers #plannedemic NOT A #epidemic NO #facemasks",covid-19,AGAINST,stay at home orders,AGAINST,-4,-4
@gemmaod1 With HIV virus tests . Do results show thousands of false positives? Do thousands of people get told they have HIV and then they haven't. Come on this is a scam ! Isolate and validate the virus if it exists and then create an accurate test. #she,test,AGAINST,stay at home orders,AGAINST,-4,-4
"@QTAnon1 @tomtjp01 I think these are animals impacted by covid.

People struggling because of shutdown means the pets we’re responsible for suffer.",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
@CNBCMakeIt All thanks to a fake pandemic.,lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
"@MattHancock Ridiculous. You are using number of cases to lockdown areas, when you should be using number of critical care cases or deaths. The economy is dying because of your overreaction.",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"@MartinSLewis @EndUKLockdown1 Whichever side of the fence u sit on, this lockdown is bollocksing small independent stores. Shops that rely on browsing &amp; comparing 1 shop to another. Chain stores can survive these restrictions, but social distancing is",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"@mdnij34 Angry, why I can't go out, I'll slap a Karen back to last Thursday. ",mask mandates,FAVOR,stay at home orders,AGAINST,-4,-4
@TomiLahren Sheep are complacent while their rights are being trampled. Covid hysteria is about pure power.,covid,AGAINST,stay at home orders,AGAINST,-4,-4
@fox8news The numbers are in the government over reacted everything should go back to the way it was and the 6% of ohio in the high risk pool should stay home or wear masks or whatever #openohio,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@hellolanemoore I agree on Rent crisis. Me and many others still cannot find work. Some of us have BA degrees with years of experience in our  respect fields. You can thank Media for ongoing fear mongering and virtue signal of making this virus out like n,rent crisis,FAVOR,stay at home orders,AGAINST,-4,-4
#ArrestBillGates for lying about the statistics on cases and deaths and manipulating the WHO and the CDC #ArrestFauci who aids and abets him,arrest bill gates,AGAINST,stay at home orders,AGAINST,-4,-4
The lockdown is even killin more people than the virus,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@CBSLA :clap: YES! This is the right thing to do - there is no concrete evidence showing that opening schools causes a spike in cases - look at other countries that have done it #COVID19 #ReOpenSchools,reopening schools,FAVOR,stay at home orders,AGAINST,-4,-4
"@Alyssa_Milano Not a single child has died from covid in California, sweetie. And covid-positive children generally don’t transmit it to others. 

Millions of businesses and jobs will disappear forever. Maybe just stop with the panic porn, Alyssa? :spea",lockdowns,AGAINST,stay at home orders,AGAINST,-4,-4
"I’m now 70 and have had a great life and the last thing I want is to be complicit in removing the freedom and liberty I have enjoyed, taken away from all future generations. #over50s",climate change,FAVOR,stay at home orders,AGAINST,-4,-4
"@10DowningStreet @tomhfh I won't visit any shops, restaurants, pubs, etc. whilst these draconian physical distancing measures are in place.",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@Aymelynn @MetsGrouch @declanoscanlon @GovMurphy Agreed! Id like to know who is stopping this tyrant! I will NOT comply with wearing a useless covering on my face! @GovMurphy has abused is power numerous times violating his own orders!! #BurnYourMask #mas,mask,FAVOR,stay at home orders,AGAINST,-4,-4
"@scarlett_0hara @13thethe It's all a numbers game at this point. If you don't believe that, ask yourself this question, ""Has anyone I know died of the #WuhanVirus?"" If your answer is no, you're not alone.",coronavirus,AGAINST,stay at home orders,AGAINST,-4,-4
"The same people who preached my body my choice are now saying you have no choice wear a mask.
#Hypocrisy",mask,FAVOR,stay at home orders,AGAINST,-4,-4
@CyrilRamaphosa when will we go to level 2? You cant keep us locked up forever #JobsSaveLives #COVID19,lockdown in south africa,AGAINST,stay at home orders,AGAINST,-4,-4
There's only one person in America who can stop the madness of Coronamerica. @realDonaldTrump #FireFauci,lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
@MspdcaliKag @ModSpecialist_ @Lnr57 @UPMHPM @tressusa1 @NevadaElJefe @TheGrayRider @Sheerglee1 @KimPKAG2020 @lugohely @Tex_MAGA @Dago70_2 @JesseJames45LC @1PatriotRealtor @rowdydowdys1 @FarRight1_2 @EtheElephant1 @RebelNurse76 @KathyVotesRed What a scheme,trump,FAVOR,stay at home orders,AGAINST,-4,-4
@KamalaHarris Deaths are way down and media isn't reporting it.,lockdowns,FAVOR,stay at home orders,AGAINST,-4,-4
@noprezzie2012 @dougducey And all of his administration along with every teacher &amp; school administrator in the great state of #Arizona. #Covidhoax #Covid19 #coronascam #CoronaVirusUpdates,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"@KHerriage @UrUnpaidPundit @charliebilello Yep. But we are still barring children from playgrounds - welding gates, filling skateparks with sand. Insane. Almost zero risk to them #LetTheChildrenPlay Love the children- let them go #BacktoSchool  #MAGA",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"@GavinNewsom Who made you dictator, wait it’s that Demoncrap mentality you have from the gerrymandering of district in your state so that you can get voted in, then feel like the dictator.  FUCK YOUR MASKS AND FUCK YOUR REQUIREMENTS. I and many others l",lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
@newscomauHQ Freedom from oppression includes freedom to make stupid choices that endanger other people. But why not take the high ground and find another creative way to get the message out. Please,freedom of speech,FAVOR,stay at home orders,AGAINST,-4,-4
"@fordnation Recent studies on the hundreds of protest showed that lack of social distancing had no impact on infection rates.

When will you and your Confederacy of Dunces drop the charade and open us up completely?",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
Since when is a virus with a 99.7% survival rate a pandemic? Since 2020? Since Democrats figured out they have not one viable candidate to offer America? Since the Swamp started to drain? Since the NWO cabal was exposed by @realDonaldTrump?,pandemic,AGAINST,stay at home orders,AGAINST,-4,-4
"@realDonaldTrump Also Death Rate down BIG TIME!
America is ready for Business!",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
@theage Okay so we move to stage 4. That will fail. What next? Stage 5? What if no vaccine is ever found? Are we going to hideout forever? This response is devoid of all logic,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
4/4 millionaires. @ainsleyearhardt  Get your head out of your ass along with the other politicians exploiting #COVID19 for the funding by our federal government. @realDonaldTrump #ReopenSC #ReopenNC,lockdown,AGAINST,stay at home orders,AGAINST,-4,-4
"@JacaNews So the taxi's decided that from Monday they are going to be 100% full despite level 3 lock down. Sommer net so.. About time we take our freedom back. Take your own alcohol to restaurants, smoke illegal sigarettes but PLEASE START WAKING Up! #lev",lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
"14 days to slow the spread!
LMFAO. Slow moving propaganda at its best.",quarantine,AGAINST,stay at home orders,AGAINST,-4,-4
@ksdknews Oh they’re going back to school! My kids are not capable of homeschooling for more than a few weeks as their grades were LOWER than normal. All this talk about teachers “risking their lives” is absurd...,homeschooling,AGAINST,stay at home orders,AGAINST,-4,-4
:notes::arrow_forward:No limit @G_Eazy @asvpxrocky @iamcardib On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,hip hop,FAVOR,stay at home orders,NONE,-4,-4
It hurts to say “no” — but it hurts much less than the potentially heartbreaking fatal consequences.,climate change,AGAINST,stay at home orders,NONE,-4,-4
@stacker44022 @NealFondren @HowleyReporter YES &amp; I read recently he's trying to run for another office!! The DEMS R so desperate to hide their dirty laundry &amp; control via communist/nazi power they'll do ANYTHING! It's very alarming &amp; a war WTP,gerrymandering,AGAINST,stay at home orders,NONE,-4,-4
@GovAbbott You think you're keeping the mask issues covered up. This is RIDICULOUS!! The numbers of UNTREATABLE cases is below 1%!!! #getridofmasks,mask,AGAINST,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Got to get it @OfficialSisQo     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,live music,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Bamiloke @crayonthis  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,online,FAVOR,stay at home orders,NONE,-4,-4
"@drdavidsamadi California...need I say more? :folded_hands_medium-light_skin_tone::flag_for_United_States:
Common sense, it’s not so common 
anymore :confused:",california,AGAINST,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Power rangers @TeniEntertainer   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,power rangers,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Wake up @starboiterri    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,trent villa,FAVOR,stay at home orders,NONE,-4,-4
"@cornbirb @harriet_solo We have been mindful of others for months fuckwit. Remember social distancing, that bullshit which also had no scientific evidence and clearly didn't work? We played that charade, but now something even more nonsensical is being ma",lockdown,AGAINST,stay at home orders,NONE,-4,-4
@IanMaher7 And says,climate change,AGAINST,stay at home orders,NONE,-4,-4
@SpeakerPelosi @RepDanKildee @RepRichardNeal @RepDannyDavis Back to work!,congress,FAVOR,stay at home orders,NONE,-4,-4
"the spread of illness on a daily basis.

COVID-19 is caused by #Coronavirus that was first identified in late 2019. It is spread from person to person through droplets produced by coughing or sneezing. It causes mild symptoms in most people but in some it can cause..",covid-19,FAVOR,stay at home orders,NONE,-4,-4
"I remember when i started this profile at the beginning of this madness

used to get so much hate everyday

endless insults etc

but now hardly get any 

wondering with the redundancy notices that have started to hit the doormats the penny might have dropped :thinking_face:",climate change,FAVOR,stay at home orders,NONE,-4,-4
"I now differentiate between ""sleep"" shirts and ""nap"" shirts.",nap shirts,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Love me love me @official2baba On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,our app,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Too much money @victor_adere  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,radio,FAVOR,stay at home orders,NONE,-4,-4
@PcRegHollis @skymarkwhite The result of standing &amp; watching riots. You showed that you selectively choose who you do or don't apply the law to for fear of offending. You showed that mob law supercedes The Law. This is the message the police gave out ,police officers,AGAINST,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Mj @Badboytimz  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,online shopping,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Babylon @MI_Abaga @official2baba   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,online shopping,FAVOR,stay at home orders,NONE,-4,-4
"@AlexJungle2 @Inevitable_ET @actiondirector1 Wow.  There are so many people in so many counties across the nation and several cities, that have very few, if any, COVID 19 cases.  In many of those places people are still required to act like they are livin",lockdown,FAVOR,stay at home orders,NONE,-4,-4
":play_button_selector::radio: self  @iam_ letter_i @deejayfoxyone 
 
#RaypowerNigeria",raymond okpara,FAVOR,stay at home orders,NONE,-4,-4
Miami-Dade school superintendent is totally on point with his perspective and plan for reopening. #SafetyFirst,schools,FAVOR,stay at home orders,NONE,-4,-4
"Bachpan me hum dosto ke sath ""stop and over"" game khelte the,
Ab zindagi humare sath ""lock and unlock"" game khel rahi hai.
#CKMKB #gocoronago",lockdown,FAVOR,stay at home orders,NONE,-4,-4
@JoeBiden Yup and you need to face up and debate Trump #VoterIDNow #DemocratsAreDestroyingAmerica #Trump2020 #WalkAwayFromDemocrats #QuidProJoe #BidenSocialism2020 #BLMTerroristMarxists,voter id,FAVOR,stay at home orders,NONE,-4,-4
@Asif786Raja @LOGANGAIN1 @ganseyman @Jen2Gain @ginestarros @balistyle78 @italianostyle2 @TabletWallpaper @luisalarosa @ElisaElisa110 @V1ctor1aDiane @izakira3 @SevenGodess @khalidaajzi @glenton123 @EternoPantera @mamiRD_ Pleasure dear :sparkles::tulip::lea,ple,FAVOR,stay at home orders,NONE,-4,-4
"She:I'm done with you,its over!
Me: over सकेपछी strike change हुन्छ, आइजा batting गर।",#nepal,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Like i do @fireboydml   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,twitter,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Started from the bottom @Drake   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,online,FAVOR,stay at home orders,NONE,-4,-4
"#TheLounge with deejayfoxy
Np somedays  @Ozzytweet0
deejayfoxyone 
#RaypowerNigeria 
",gay rights,AGAINST,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Bags bags bags @illBlissGoretti  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,gay rights,AGAINST,stay at home orders,NONE,-4,-4
"@EASTLA_NEWS In LA County ELA #1 in COVID-19 cases, Boyle Heights #2.",california,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Money @xtdadon cc @djchascolee On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,dj,FAVOR,stay at home orders,NONE,-4,-4
"Everyone with nice TVs, don't forget about your sound... A high quality speaker system goes a long way towards your overall entertainment experience, especially in a time where we are not going to the movies.",movie theaters,FAVOR,stay at home orders,NONE,-4,-4
@Reuters @BGI_Genomics None of that:ox::shit:.,climate change,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:2stoopid @timayatimaya    On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,live music,FAVOR,stay at home orders,NONE,-4,-4
"@hardlyhethr @RachelNotley It's ok Karen.

Rach is big on fearmongering but cant do simple statistical analysis. 

Be normal.",climate change,FAVOR,stay at home orders,NONE,-4,-4
@theheraldsun Stage 4 isn’t working at all,lockdown,FAVOR,stay at home orders,NONE,-4,-4
@myogiadityanath @narendramodi @AmitShah Sir it is a humble request to uh please promote all medical student to next session also... #promoteallmedicalstudents,medical students,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Gidi love @BankyW   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,gay rights,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Mad @beatsbysarz @thisisWurlD  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,dj,FAVOR,stay at home orders,NONE,-4,-4
"@hugosrest @Paschald @mmcgrathtd @adriancummins @mcdigby @CWeston_Indo @mcculld @davidmcw I'm just after giving a like to a tweet that says the US is losing the same no. that died on 9/11 every two days

But the pubs and restaurants are hoping. The young ",lockdown,FAVOR,stay at home orders,NONE,-4,-4
@_ResearcherGirl @SethAbramson You have less than a 1% chance of catching COVID19 if you are under 60 and healthy.,covid-19,FAVOR,stay at home orders,NONE,-4,-4
@MightyRed_LFC Most definately! But always,immigration,FAVOR,stay at home orders,NONE,-4,-4
"@DrTommyJohnDC Thank You!!
The Numbers everyone needs to see..",gay rights,FAVOR,stay at home orders,NONE,-4,-4
Drinking boba and eating popcorn :two_hearts: #FridayNightVibes,drinking,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Proper @KrizBeatz_ @alhajitekno @diamondplatnumz  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,a,FAVOR,stay at home orders,NONE,-4,-4
@Joy109 No it’s not,climate change,FAVOR,stay at home orders,NONE,-4,-4
":play_button_selector::radio:  rock bottom @jray_oke
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",raypower,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Bad influence @omah_lay    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,music,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Naughty @Officialsoft_  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,live music,FAVOR,stay at home orders,NONE,-4,-4
"In observance of Eid al-Adha, the city government of Makati will be closed on July 31, 2020 (Friday). Regular office hours will resume on August 3, 2020 (Monday).

However, the city frontline services will continue operations during the holiday.

#ProudMakatizen",closing of city government,FAVOR,stay at home orders,NONE,-4,-4
"Conspiracy theory alert

Is it pure coincidence that the only way NSW can host top sporting events usually held in Victoria (sporting capital of the world) is due to COVID?

.@GladysB .@DanielAndrewsMP is there something you'd like to tell us GB?
LOL ",covid-19,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:I'm the one @djkhaled @QuavoStuntin @justinbieber @chancetherapper @LilTunechi On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,spotify,FAVOR,stay at home orders,NONE,-4,-4
":play_button_selector::radio: easy for me  @adaramtti
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",nigerian radio,FAVOR,stay at home orders,NONE,-4,-4
"#JobsSaveLives protesting in Long Street now, no water cannons at present. Lots of support from cars hooting. #ANCMustFall",police brutality,FAVOR,stay at home orders,NONE,-4,-4
@CBSPhilly They did NOTHING wrong! Get a lawyer sue the governor. He doesn't have the power to make laws by himself.,lockdown,AGAINST,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Dance @2niteFlavour  On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,dance,FAVOR,stay at home orders,NONE,-4,-4
"@jayp_morgan 
@samuthemba 
@Alphonsoh99 
@AnneMbugua16 
@AmEugeneAnangwe 
@UshirikianoKe 
@DanielMaithyaKE 
@ItsJacksonKE 
@KE_Fridah 
@osumo_brad 
@RonnyReagan10 
@AggyMsupa 
May you people have a blessed Sunday :pray::pray::pray:.
#BeBlessed
#StaySafeSt",lockdown,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Wake me up @RealRemyMa @LilKim  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,gay rights,FAVOR,stay at home orders,NONE,-4,-4
"@elwell_alan Pubs supposedly have ""one way"" routes to/from toilets etc :slightly_frowning_face::joy::rolling_on_the_floor_laughing:. Shops typically have customers that bumble around all over the place.",covid,AGAINST,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Flenjo @lilkeshofficial @duncanmighty2  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,live radio,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Pawon @olamide    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,radio,FAVOR,stay at home orders,NONE,-4,-4
@econet_support Thank you,net neutrality,FAVOR,stay at home orders,NONE,-4,-4
@ChadPergram *hint the GOP doesn’t want another spending bill and neither do I.,shutdown,AGAINST,stay at home orders,NONE,-4,-4
@brandi_love Couldn't agree more they,climate change is real,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Beh Beh @alhajitekno @masterkraft_ On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,live broadcasting,FAVOR,stay at home orders,NONE,-4,-4
"@NicolaSturgeon Jesus H Christ.

I have heard it all now.

Voted ‘Yes’. Defended you many times FM, argued with friends &amp; family

Praised you too -early stages of Covid-19

Hail you as the best Statesperson in the UK

Then you throw it all away, q",lockdown,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Soco remix @torylanez @melli  On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,remix,FAVOR,stay at home orders,NONE,-4,-4
"I’m in an adjacent room and just heard my 4 year old, while eating chips and queso, requesting Alexa to play: select songs from the Hamilton soundtrack and George Straight.",alexa,FAVOR,stay at home orders,NONE,-4,-4
":play_button_selector::radio: tell me why  @kingslee_kp
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",nigerians,FAVOR,stay at home orders,NONE,-4,-4
Let's implement change/We need to work together/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #implement #CoronavirusPandemic #CoronavirusChallenge #ShelterInPlace,lockdown,FAVOR,stay at home orders,NONE,-4,-4
@bestnumberis69 @CBLifeCoach1 @joncoopertweets You are what you eat,food,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Assignment @Dj_consequence @Olamide  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,#totorimuzik,FAVOR,stay at home orders,NONE,-4,-4
"Signed up for premium @BeatStars today.... so i can set up discounts!

Buy 1 get 1 Free

#instrumentals #beats #discount #beatstars #hiphop #unsignedrapper #unsignedartist #soundcloudrapper  #rap
#sale #new #FCKCovid",discount,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:New York city girl @fireboydml On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,new york city,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:No envy @Evayungofficial     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,gay rights,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Fire bomb @rihanna   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,new york,FAVOR,stay at home orders,NONE,-4,-4
":play_button_selector::radio:  we run things @doctor_sonnie 
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",ray power,FAVOR,stay at home orders,NONE,-4,-4
:notes::arrow_forward:Don't rush @YoungTandBugsey On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,live music,FAVOR,stay at home orders,NONE,-4,-4
@latimes This is all BS,climate change,FAVOR,stay at home orders,NONE,-4,-4
